unique_id,img_name,question,sub_task,prompt,choices,answer,target_size,target_class,image_id,file_name
519,/coco/val2017/000000179141.jpg,How many cups are in the image?,Count,"How many cups are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1","['0', '2', '3', '1']",(B),24930,cup,count_566.png,images/count_566.png
520,/coco/val2017/000000364297.jpg,How many cats are in the image?,Count,"How many cats are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2","['1', '3', '0', '2']",(A),39374,cat,count_567.png,images/count_567.png
521,/coco/val2017/000000270908.jpg,How many tennis rackets are in the image?,Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2","['3', '1', '0', '2']",(B),14588,tennis racket,count_568.png,images/count_568.png
522,/coco/val2017/000000018519.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3","['0', '2', '1', '3']",(C),16792,person,count_569.png,images/count_569.png
523,/coco/val2017/000000185292.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0","['2', '1', '3', '0']",(B),141,person,count_57.png,images/count_57.png
524,/coco/val2017/000000224200.jpg,How many fire hydrants are in the image?,Count,"How many fire hydrants are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0","['3', '1', '2', '0']",(B),79517,fire hydrant,count_570.png,images/count_570.png
526,/coco/val2017/000000241319.jpg,How many sinks are in the image?,Count,"How many sinks are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2","['3', '0', '1', '2']",(C),15092,sink,count_572.png,images/count_572.png
527,/coco/val2017/000000201025.jpg,How many elephants are in the image?,Count,"How many elephants are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 4
(E) 3","['1', '2', '0', '4', '3']",(B),55305,elephant,count_573.png,images/count_573.png
528,/coco/val2017/000000163257.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 4
(D) 0
(E) 2","['1', '3', '4', '0', '2']",(E),82116,person,count_574.png,images/count_574.png
529,/coco/val2017/000000458255.jpg,How many beds are in the image?,Count,"How many beds are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 4
(D) 0
(E) 2","['3', '1', '4', '0', '2']",(B),15544,bed,count_575.png,images/count_575.png
530,/coco/val2017/000000089880.jpg,How many dogs are in the image?,Count,"How many dogs are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 0
(D) 2
(E) 3","['4', '1', '0', '2', '3']",(D),12920,dog,count_576.png,images/count_576.png
531,/coco/val2017/000000519208.jpg,How many elephants are in the image?,Count,"How many elephants are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0","['3', '2', '1', '0']",(C),182188,elephant,count_577.png,images/count_577.png
532,/coco/val2017/000000232348.jpg,How many toasters are in the image?,Count,"How many toasters are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3","['0', '1', '2', '3']",(B),80031,toaster,count_578.png,images/count_578.png
533,/coco/val2017/000000112110.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3","['0', '1', '2', '3']",(B),9361,person,count_579.png,images/count_579.png
535,/coco/val2017/000000308466.jpg,How many sinks are in the image?,Count,"How many sinks are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0","['2', '3', '1', '0']",(C),10245,sink,count_580.png,images/count_580.png
536,/coco/val2017/000000077595.jpg,How many laptops are in the image?,Count,"How many laptops are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3","['0', '2', '1', '3']",(C),69392,laptop,count_581.png,images/count_581.png
537,/coco/val2017/000000462031.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 3
(D) 1
(E) 2","['0', '4', '3', '1', '2']",(E),75813,person,count_582.png,images/count_582.png
538,/coco/val2017/000000162415.jpg,How many baseball gloves are in the image?,Count,"How many baseball gloves are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1","['3', '0', '2', '1']",(D),134722,baseball glove,count_583.png,images/count_583.png
539,/coco/val2017/000000111036.jpg,How many ovens are in the image?,Count,"How many ovens are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1","['0', '3', '2', '1']",(D),179726,oven,count_584.png,images/count_584.png
540,/coco/val2017/000000311180.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1","['0', '3', '2', '1']",(D),26053,person,count_585.png,images/count_585.png
541,/coco/val2017/000000205647.jpg,How many trucks are in the image?,Count,"How many trucks are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1","['2', '3', '0', '1']",(D),40240,truck,count_586.png,images/count_586.png
542,/coco/val2017/000000473219.jpg,How many books are in the image?,Count,"How many books are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2","['3', '1', '0', '2']",(B),28525,book,count_587.png,images/count_587.png
543,/coco/val2017/000000284762.jpg,How many traffic lights are in the image?,Count,"How many traffic lights are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3","['0', '2', '1', '3']",(C),44751,traffic light,count_588.png,images/count_588.png
545,/coco/val2017/000000497867.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1
(E) 5
(F) 4","['3', '2', '0', '1', '5', '4']",(A),272,person,count_59.png,images/count_59.png
546,/coco/val2017/000000333956.jpg,How many parking meters are in the image?,Count,"How many parking meters are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2","['1', '3', '0', '2']",(A),58291,parking meter,count_590.png,images/count_590.png
547,/coco/val2017/000000578967.jpg,How many trains are in the image?,Count,"How many trains are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0","['3', '2', '1', '0']",(C),121454,train,count_591.png,images/count_591.png
548,/coco/val2017/000000382088.jpg,How many horses are in the image?,Count,"How many horses are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1","['2', '0', '3', '1']",(D),59594,horse,count_592.png,images/count_592.png
549,/coco/val2017/000000118209.jpg,How many horses are in the image?,Count,"How many horses are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 4
(E) 2","['3', '0', '1', '4', '2']",(E),41110,horse,count_593.png,images/count_593.png
550,/coco/val2017/000000500477.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1","['3', '2', '0', '1']",(D),194195,person,count_594.png,images/count_594.png
551,/coco/val2017/000000020059.jpg,How many zebras are in the image?,Count,"How many zebras are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2
(E) 4","['1', '3', '0', '2', '4']",(D),10739,zebra,count_595.png,images/count_595.png
554,/coco/val2017/000000042563.jpg,How many trains are in the image?,Count,"How many trains are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2","['1', '3', '0', '2']",(A),11241,train,count_598.png,images/count_598.png
555,/coco/val2017/000000079229.jpg,How many dogs are in the image?,Count,"How many dogs are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2","['1', '3', '0', '2']",(A),16616,dog,count_599.png,images/count_599.png
556,/coco/val2017/000000126110.jpg,How many trucks are in the image?,Count,"How many trucks are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0","['1', '2', '3', '0']",(A),978,truck,count_6.png,images/count_6.png
557,/coco/val2017/000000227765.jpg,How many spoons are in the image?,Count,"How many spoons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1","['3', '2', '0', '1']",(D),492,spoon,count_60.png,images/count_60.png
558,/coco/val2017/000000452084.jpg,How many bowls are in the image?,Count,"How many bowls are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 1
(D) 0
(E) 2","['3', '4', '1', '0', '2']",(E),102180,bowl,count_600.png,images/count_600.png
559,/coco/val2017/000000532530.jpg,How many dogs are in the image?,Count,"How many dogs are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0","['1', '3', '2', '0']",(A),6,dog,count_61.png,images/count_61.png
560,/coco/val2017/000000482436.jpg,How many bottles are in the image?,Count,"How many bottles are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 4
(D) 1
(E) 0","['3', '2', '4', '1', '0']",(B),714,bottle,count_62.png,images/count_62.png
561,/coco/val2017/000000079588.jpg,How many clocks are in the image?,Count,"How many clocks are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3","['2', '1', '0', '3']",(B),98,clock,count_63.png,images/count_63.png
562,/coco/val2017/000000303893.jpg,How many benchs are in the image?,Count,"How many benchs are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 2
(D) 3
(E) 0","['4', '1', '2', '3', '0']",(C),379,bench,count_64.png,images/count_64.png
563,/coco/val2017/000000452515.jpg,How many sports balls are in the image?,Count,"How many sports balls are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1","['2', '3', '0', '1']",(D),937,sports ball,count_65.png,images/count_65.png
565,/coco/val2017/000000535578.jpg,How many sheeps are in the image?,Count,"How many sheeps are in the image? Select from the following choices.
(A) 11
(B) 9
(C) 13
(D) 12
(E) 0
(F) 10","['11', '9', '13', '12', '0', '10']",(A),205,sheep,count_67.png,images/count_67.png
566,/coco/val2017/000000372260.jpg,How many cars are in the image?,Count,"How many cars are in the image? Select from the following choices.
(A) 6
(B) 2
(C) 0
(D) 3
(E) 5
(F) 4","['6', '2', '0', '3', '5', '4']",(F),944,car,count_68.png,images/count_68.png
567,/coco/val2017/000000051976.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0","['1', '3', '2', '0']",(A),534,person,count_69.png,images/count_69.png
568,/coco/val2017/000000033759.jpg,How many baseball bats are in the image?,Count,"How many baseball bats are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3","['0', '1', '2', '3']",(B),504,baseball bat,count_7.png,images/count_7.png
569,/coco/val2017/000000496571.jpg,How many cups are in the image?,Count,"How many cups are in the image? Select from the following choices.
(A) 3
(B) 5
(C) 4
(D) 6
(E) 0
(F) 2","['3', '5', '4', '6', '0', '2']",(C),841,cup,count_70.png,images/count_70.png
572,/coco/val2017/000000271116.jpg,How many cups are in the image?,Count,"How many cups are in the image? Select from the following choices.
(A) 5
(B) 2
(C) 1
(D) 0
(E) 3
(F) 4","['5', '2', '1', '0', '3', '4']",(E),128,cup,count_73.png,images/count_73.png
574,/coco/val2017/000000465129.jpg,How many bowls are in the image?,Count,"How many bowls are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2","['0', '3', '1', '2']",(C),368,bowl,count_75.png,images/count_75.png
581,/coco/val2017/000000578093.jpg,How many trains are in the image?,Count,"How many trains are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1","['3', '2', '0', '1']",(D),73,train,count_81.png,images/count_81.png
582,/coco/val2017/000000070254.jpg,How many benchs are in the image?,Count,"How many benchs are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 2
(D) 5
(E) 1
(F) 0","['3', '4', '2', '5', '1', '0']",(A),625,bench,count_82.png,images/count_82.png
585,/coco/val2017/000000262631.jpg,How many bottles are in the image?,Count,"How many bottles are in the image? Select from the following choices.
(A) 9
(B) 10
(C) 6
(D) 7
(E) 8
(F) 0","['9', '10', '6', '7', '8', '0']",(E),530,bottle,count_85.png,images/count_85.png
586,/coco/val2017/000000488075.jpg,How many microwaves are in the image?,Count,"How many microwaves are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0","['3', '1', '2', '0']",(B),240,microwave,count_86.png,images/count_86.png
590,/coco/val2017/000000519522.jpg,How many clocks are in the image?,Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 4
(C) 0
(D) 5
(E) 3
(F) 2","['1', '4', '0', '5', '3', '2']",(E),134,clock,count_9.png,images/count_9.png
592,/coco/val2017/000000027768.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 8
(B) 5
(C) 9
(D) 6
(E) 7
(F) 0","['8', '5', '9', '6', '7', '0']",(E),892,person,count_91.png,images/count_91.png
594,/coco/val2017/000000555597.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3","['0', '2', '1', '3']",(C),109,person,count_93.png,images/count_93.png
596,/coco/val2017/000000579818.jpg,How many persons are in the image?,Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 3
(E) 1","['2', '4', '0', '3', '1']",(A),309,person,count_95.png,images/count_95.png
597,/coco/val2017/000000367680.jpg,How many buss are in the image?,Count,"How many buss are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0","['2', '1', '3', '0']",(B),414,bus,count_96.png,images/count_96.png
601,000000019042_relative_location.jpg,"Considering the relative positions of the car (annotated by the red box) and the bird in the image provided, where is the car (annotated by the red box) located with respect to the bird?",Relative location,"Considering the relative positions of the car (annotated by the red box) and the bird in the image provided, where is the car (annotated by the red box) located with respect to the bird? Select from the following choices.
(A) above
(B) below","['above', 'below']",(A),365,car,relativelocation_1.png,images/relativelocation_1.png
602,000000311392_relative_location.jpg,"Considering the relative positions of the person (annotated by the red box) and the cow in the image provided, where is the person (annotated by the red box) located with respect to the cow?",Relative location,"Considering the relative positions of the person (annotated by the red box) and the cow in the image provided, where is the person (annotated by the red box) located with respect to the cow? Select from the following choices.
(A) left
(B) right","['left', 'right']",(B),365,person,relativelocation_10.png,images/relativelocation_10.png
